PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Chatelain, M.; Gasparini, J.; Frantz, A.; Angelier, F.								Reproduction impairments in metal-polluted environments and parental hormones: No evidence for a causal association in an experimental study in breeding feral pigeons exposed to lead and zinc								ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY				161				746	754		10.1016/j.ecoenv.2018.06.043			OCT 15 2018	2018										0							WOS:000439956700090		
J	Son, Yeongkwon; Osornio-Vargas, Alvaro R.; O'Neill, Marie S.; Hystad, Perry; Texcalac-Sangrador, Jose L.; Ohman-Strickland, Pamela; Meng, Qingyu; Schwander, Stephan								Land use regression models to assess air pollution exposure in Mexico City using finer spatial and temporal input parameters								SCIENCE OF THE TOTAL ENVIRONMENT				639				40	48		10.1016/j.scitotenv.2018.05.144			OCT 15 2018	2018										0							WOS:000436806200005		
J	Bae, Mi-Jung; Murphy, Christina A.; Garcia-Berthou, Emili								Temperature and hydrologic alteration predict the spread of invasive Largemouth Bass (Micropterus salmoides)								SCIENCE OF THE TOTAL ENVIRONMENT				639				58	66		10.1016/j.scitotenv.2018.05.001			OCT 15 2018	2018										0							WOS:000436806200057		
J	Lehosmaa, Kaisa; Jyvasjarvi, Jussi; Ilmonen, Jari; Rossi, Pekka M.; Paasivirta, Lauri; Muotka, Timo								Groundwater contamination and land drainage induce divergent responses in boreal spring ecosystems								SCIENCE OF THE TOTAL ENVIRONMENT				639				100	109		10.1016/j.scitotenv.2018.05.126			OCT 15 2018	2018										0							WOS:000436806200011		
J	Ouali, Naouel; Belabed, Bourhane-Eddine; Chenchouni, Haroun								Modelling environment contamination with heavy metals in flathead grey mullet Mugil cephalus and upper sediments from north African coasts of the Mediterranean Sea								SCIENCE OF THE TOTAL ENVIRONMENT				639				156	174		10.1016/j.scitotenv.2018.04.377			OCT 15 2018	2018										0							WOS:000436806200016		
J	Teichert, Nils; Lepage, Mario; Lobry, Jeremy								Beyond classic ecological assessment: The use of functional indices to indicate fish assemblages sensitivity to human disturbance in estuaries								SCIENCE OF THE TOTAL ENVIRONMENT				639				465	475		10.1016/j.scitotenv.2018.05.179			OCT 15 2018	2018										0							WOS:000436806200045		
J	Rattner, Barnett A.; Lazarus, Rebecca S.; Bean, Thomas G.; McGowan, Peter C.; Callahan, Carl R.; Erickson, Richard A.; Hale, Robert C.								Examination of contaminant exposure and reproduction of ospreys (Pandion haliaetus) nesting in Delaware Bay and River in 2015								SCIENCE OF THE TOTAL ENVIRONMENT				639				596	607		10.1016/j.scitotenv.2018.05.068			OCT 15 2018	2018										0							WOS:000436806200059		
J	Gheza, Gabriele; Assini, Silvia; Marini, Lorenzo; Nascimbene, Juri								Impact of an invasive herbivore and human trampling on lichen-rich dry grasslands: Soil-dependent response of multiple taxa								SCIENCE OF THE TOTAL ENVIRONMENT				639				633	639		10.1016/j.scitotenv.2018.05.191			OCT 15 2018	2018										0							WOS:000436806200063		
J	Morton, Phoebe A.; Heinemeyer, Andreas								Vegetation matters: Correcting chamber carbon flux measurements using plant volumes								SCIENCE OF THE TOTAL ENVIRONMENT				639				769	772		10.1016/j.scitotenv.2018.05.192			OCT 15 2018	2018										0							WOS:000436806200076		
J	Byholm, Patrik; Makelainen, Sanna; Santangeli, Andrea; Goulson, Dave								First evidence of neonicotinoid residues in a long-distance migratory raptor, the European honey buzzard (Pernis apivorus)								SCIENCE OF THE TOTAL ENVIRONMENT				639				929	933		10.1016/j.scitotenv.2018.05.185			OCT 15 2018	2018										0							WOS:000436806200092		
J	Silva, Isabel; Tacao, Marta; Tavares, Rafael D. S.; Miranda, Rita; Araujo, Susana; Manaia, Celia M.; Henriques, Isabel								Fate of cefotaxime-resistant Enterobacteriaceae and ESBL-producers over a full-scale wastewater treatment process with UV disinfection								SCIENCE OF THE TOTAL ENVIRONMENT				639				1028	1037		10.1016/j.scitotenv.2018.05.229			OCT 15 2018	2018										1							WOS:000436806200102		
J	Radinger, Johannes; Diego Alcaraz-Hernandez, Juan; Garcia-Berthou, Emili								Environmental and spatial correlates of hydrologic alteration in a large Mediterranean river catchment								SCIENCE OF THE TOTAL ENVIRONMENT				639				1138	1147		10.1016/j.scitotenv.2018.05.227			OCT 15 2018	2018										0							WOS:000436806200112		
J	Ossola, Alessandro; Hopton, Matthew E.								Climate differentiates forest structure across a residential macrosystem								SCIENCE OF THE TOTAL ENVIRONMENT				639				1164	1174		10.1016/j.scitotenv.2018.05.237			OCT 15 2018	2018										0							WOS:000436806200115		
J	Ma, Jun; Xiao, Xiangming; Zhang, Yao; Doughty, Russell; Chen, Bangqian; Zhao, Bin								Spatial-temporal consistency between gross primary productivity and solar-induced chlorophyll fluorescence of vegetation in China during 2007-2014								SCIENCE OF THE TOTAL ENVIRONMENT				639				1241	1253		10.1016/j.scitotenv.2018.05.245			OCT 15 2018	2018										0							WOS:000436806200121		
J	Bellmore, R. A.; Compton, J. E.; Brooks, J. R.; Fox, E. W.; Hill, R. A.; Sobota, D. J.; Thornbrugh, D. J.; Weber, M. H.								Nitrogen inputs drive nitrogen concentrations in US streams and rivers during summer low flow conditions								SCIENCE OF THE TOTAL ENVIRONMENT				639				1349	1359		10.1016/j.scitotenv.2018.05.008			OCT 15 2018	2018										0							WOS:000436806200130		
J	Viaroli, Pierluigi; Soana, Elisa; Pecora, Silvano; Laini, Alex; Naldi, Mariachiara; Fano, Elisa Anna; Nizzoli, Daniele								Space and time variations of watershed N and P budgets and their relationships with reactive N and P loadings in a heavily impacted river basin (Po river, Northern Italy)								SCIENCE OF THE TOTAL ENVIRONMENT				639				1574	1587		10.1016/j.scitotenv.2018.05.233			OCT 15 2018	2018										0							WOS:000436806200150		
J	Schomburg, A.; Schilling, O. S.; Guenat, C.; Schirmer, M.; Le Bayon, R. C.; Brunner, P.								Topsoil structure stability in a restored floodplain: Impacts of fluctuating water levels, soil parameters and ecosystem engineers								SCIENCE OF THE TOTAL ENVIRONMENT				639				1610	1622		10.1016/j.scitotenv.2018.05.120			OCT 15 2018	2018										0							WOS:000436806200153		
J	Cabal, Ciro; Rubenstein, Daniel I.								Above- and below-ground allocation and functional trait response to soil water inputs and drying rates of two common savanna grasses								JOURNAL OF ARID ENVIRONMENTS				157				1	12		10.1016/j.jaridenv.2018.06.008			OCT 2018	2018										0							WOS:000442972800001		
J	Molyneux, J.; Pavey, C. R.; James, A. I.; Carthew, S. M.								Small mammal and reptile persistence in desert grasslands during a period of low rainfall - Part 1								JOURNAL OF ARID ENVIRONMENTS				157				27	38		10.1016/j.jaridenv.2018.06.006			OCT 2018	2018										0							WOS:000442972800004		
J	Molyneux, J.; Pavey, C. R.; James, A. I.; Carthew, S. M.								Persistence of ground-dwelling invertebrates in desert grasslands during a period of low rainfall - Part 2								JOURNAL OF ARID ENVIRONMENTS				157				39	47		10.1016/j.jaridenv.2018.06.003			OCT 2018	2018										0							WOS:000442972800005		
J	Hesselbarth, M. H. K.; Wiegand, K.; Dreber, N.; Kellner, K.; Esser, D.; Tsvuura, Z.								Density-dependent spatial patterning of woody plants differs between a semi-arid and a mesic savanna in South Africa								JOURNAL OF ARID ENVIRONMENTS				157				103	112		10.1016/j.jaridenv.2018.06.002			OCT 2018	2018										0							WOS:000442972800011		
J	Hagyo, Andrea; Toth, Gergely								The impact of environmental policy on soil quality: Organic carbon and phosphorus levels in croplands and grasslands of the European Natura 2000 network								JOURNAL OF ENVIRONMENTAL MANAGEMENT				223				9	15		10.1016/j.jenvman.2018.06.003			OCT 1 2018	2018										0							WOS:000442057500002		
J	Balazs, Helga E.; Schmid, Christoph A. O.; Feher, Ioana; Podar, Dorina; Szatmari, Paul-Marian; Marincas, Olivian; Balazs, Zoltan R.; Schroeder, Peter								HCH phytoremediation potential of native plant species from a contaminated urban site in Turda, Romania								JOURNAL OF ENVIRONMENTAL MANAGEMENT				223				286	296		10.1016/j.jenvman.2018.06.018			OCT 1 2018	2018										0							WOS:000442057500027		
J	Song, Uhram; Son, Deokjoo; Kang, Changku; Lee, Eun Ju; Lee, Kyoo; Park, Jeong Soo								Mowing: A cause of invasion, but also a potential solution for management of the invasive, alien plant species Erigeron annuus (L.) Pers								JOURNAL OF ENVIRONMENTAL MANAGEMENT				223				530	536		10.1016/j.jenvman.2018.06.057			OCT 1 2018	2018										0							WOS:000442057500051		
